path,category,risk_level,recommended_action,commit_candidate,ignore_candidate,move_candidate,evidence,notes
.claude/worktrees/crazy-gagarin/06_Assets/v2_X_Reels/FG_Reels_Overlay_Minimal_v1.png,IDE/agent state,medium,ignore,no,yes,maybe,editor_or_agent_tree,Alto volumen bajo .claude
.claude/worktrees/crazy-gagarin/06_Assets/v2_X_Reels/README_Activos_v2.md,IDE/agent state,medium,ignore,no,yes,maybe,editor_or_agent_tree,Alto volumen bajo .claude
.claude/worktrees/crazy-gagarin/06_Assets/v3_Highlights_Covers/FG_IG_Highlight_About_v1.png,IDE/agent state,medium,ignore,no,yes,maybe,editor_or_agent_tree,Alto volumen bajo .claude
.claude/worktrees/crazy-gagarin/06_Assets/v3_Highlights_Covers/FG_IG_Highlight_Borders_v1.png,IDE/agent state,medium,ignore,no,yes,maybe,editor_or_agent_tree,Alto volumen bajo .claude
.claude/worktrees/crazy-gagarin/06_Assets/v3_Highlights_Covers/FG_IG_Highlight_Maps_v1.png,IDE/agent state,medium,ignore,no,yes,maybe,editor_or_agent_tree,Alto volumen bajo .claude
.claude/worktrees/crazy-gagarin/06_Assets/v3_Highlights_Covers/FG_IG_Highlight_News_v1.png,IDE/agent state,medium,ignore,no,yes,maybe,editor_or_agent_tree,Alto volumen bajo .claude
.claude/worktrees/crazy-gagarin/06_Assets/v3_Highlights_Covers/FG_IG_Highlight_Policy_v1.png,IDE/agent state,medium,ignore,no,yes,maybe,editor_or_agent_tree,Alto volumen bajo .claude
.claude/worktrees/crazy-gagarin/06_Assets/v3_Highlights_Covers/FG_IG_Highlight_Series_v1.png,IDE/agent state,medium,ignore,no,yes,maybe,editor_or_agent_tree,Alto volumen bajo .claude
.claude/worktrees/crazy-gagarin/06_Assets/v3_Highlights_Covers/FG_ReelCover_Master_Guide_v1.png,IDE/agent state,medium,ignore,no,yes,maybe,editor_or_agent_tree,Alto volumen bajo .claude
.claude/worktrees/crazy-gagarin/06_Assets/v3_Highlights_Covers/FG_ReelCover_Master_v1.png,IDE/agent state,medium,ignore,no,yes,maybe,editor_or_agent_tree,Alto volumen bajo .claude
.claude/worktrees/crazy-gagarin/06_Assets/v3_Highlights_Covers/FG_SeriesCover_BassAndBorders_v1.png,IDE/agent state,medium,ignore,no,yes,maybe,editor_or_agent_tree,Alto volumen bajo .claude
.claude/worktrees/crazy-gagarin/06_Assets/v3_Highlights_Covers/FG_SeriesCover_BehindThePolicy_v1.png,IDE/agent state,medium,ignore,no,yes,maybe,editor_or_agent_tree,Alto volumen bajo .claude
.claude/worktrees/crazy-gagarin/06_Assets/v3_Highlights_Covers/FG_SeriesCover_FrecuenciaGlobal_v1.png,IDE/agent state,medium,ignore,no,yes,maybe,editor_or_agent_tree,Alto volumen bajo .claude
.claude/worktrees/crazy-gagarin/06_Assets/v3_Highlights_Covers/FG_SeriesCover_GeopolitikDrop_v1.png,IDE/agent state,medium,ignore,no,yes,maybe,editor_or_agent_tree,Alto volumen bajo .claude
.claude/worktrees/crazy-gagarin/06_Assets/v3_Highlights_Covers/README_Activos_v3.md,IDE/agent state,medium,ignore,no,yes,maybe,editor_or_agent_tree,Alto volumen bajo .claude
.claude/worktrees/crazy-gagarin/06_Assets/v4_Carousel_Templates/FG_Carousel_BassAndBorders_Cover_v1.png,IDE/agent state,medium,ignore,no,yes,maybe,editor_or_agent_tree,Alto volumen bajo .claude
.claude/worktrees/crazy-gagarin/06_Assets/v4_Carousel_Templates/FG_Carousel_BassAndBorders_Internal_v1.png,IDE/agent state,medium,ignore,no,yes,maybe,editor_or_agent_tree,Alto volumen bajo .claude
.claude/worktrees/crazy-gagarin/06_Assets/v4_Carousel_Templates/FG_Carousel_BehindThePolicy_Cover_v1.png,IDE/agent state,medium,ignore,no,yes,maybe,editor_or_agent_tree,Alto volumen bajo .claude
.claude/worktrees/crazy-gagarin/06_Assets/v4_Carousel_Templates/FG_Carousel_BehindThePolicy_Internal_v1.png,IDE/agent state,medium,ignore,no,yes,maybe,editor_or_agent_tree,Alto volumen bajo .claude
.claude/worktrees/crazy-gagarin/06_Assets/v4_Carousel_Templates/FG_Carousel_FrecuenciaGlobal_Cover_v1.png,IDE/agent state,medium,ignore,no,yes,maybe,editor_or_agent_tree,Alto volumen bajo .claude
.claude/worktrees/crazy-gagarin/06_Assets/v4_Carousel_Templates/FG_Carousel_FrecuenciaGlobal_Internal_v1.png,IDE/agent state,medium,ignore,no,yes,maybe,editor_or_agent_tree,Alto volumen bajo .claude
.claude/worktrees/crazy-gagarin/06_Assets/v4_Carousel_Templates/FG_Carousel_GeopolitikDrop_Cover_v1.png,IDE/agent state,medium,ignore,no,yes,maybe,editor_or_agent_tree,Alto volumen bajo .claude
.claude/worktrees/crazy-gagarin/06_Assets/v4_Carousel_Templates/FG_Carousel_GeopolitikDrop_Internal_v1.png,IDE/agent state,medium,ignore,no,yes,maybe,editor_or_agent_tree,Alto volumen bajo .claude
.claude/worktrees/crazy-gagarin/06_Assets/v4_Carousel_Templates/README_Activos_v4.md,IDE/agent state,medium,ignore,no,yes,maybe,editor_or_agent_tree,Alto volumen bajo .claude
.claude/worktrees/crazy-gagarin/06_Assets/v5_Backgrounds_Elements/FG_BG_Feed_CyanField_03.png,IDE/agent state,medium,ignore,no,yes,maybe,editor_or_agent_tree,Alto volumen bajo .claude
.claude/worktrees/crazy-gagarin/06_Assets/v5_Backgrounds_Elements/FG_BG_Feed_DarkGrid_02.png,IDE/agent state,medium,ignore,no,yes,maybe,editor_or_agent_tree,Alto volumen bajo .claude
.claude/worktrees/crazy-gagarin/06_Assets/v5_Backgrounds_Elements/FG_BG_Feed_DarkSolid_01.png,IDE/agent state,medium,ignore,no,yes,maybe,editor_or_agent_tree,Alto volumen bajo .claude
.claude/worktrees/crazy-gagarin/06_Assets/v5_Backgrounds_Elements/FG_BG_Feed_ModularFrame_05.png,IDE/agent state,medium,ignore,no,yes,maybe,editor_or_agent_tree,Alto volumen bajo .claude
.claude/worktrees/crazy-gagarin/06_Assets/v5_Backgrounds_Elements/FG_BG_Feed_NewsField_06.png,IDE/agent state,medium,ignore,no,yes,maybe,editor_or_agent_tree,Alto volumen bajo .claude
.claude/worktrees/crazy-gagarin/06_Assets/v5_Backgrounds_Elements/FG_BG_Feed_Policy_04.png,IDE/agent state,medium,ignore,no,yes,maybe,editor_or_agent_tree,Alto volumen bajo .claude
.claude/worktrees/crazy-gagarin/06_Assets/v5_Backgrounds_Elements/FG_BG_Reel_DarkBase_07.png,IDE/agent state,medium,ignore,no,yes,maybe,editor_or_agent_tree,Alto volumen bajo .claude
.claude/worktrees/crazy-gagarin/06_Assets/v5_Backgrounds_Elements/FG_BG_Reel_Policy_08.png,IDE/agent state,medium,ignore,no,yes,maybe,editor_or_agent_tree,Alto volumen bajo .claude
.claude/worktrees/crazy-gagarin/06_Assets/v5_Backgrounds_Elements/FG_ContactSheet_Assets_v5.png,IDE/agent state,medium,ignore,no,yes,maybe,editor_or_agent_tree,Alto volumen bajo .claude
.claude/worktrees/crazy-gagarin/06_Assets/v5_Backgrounds_Elements/FG_Element_Brackets_Cyan_04.png,IDE/agent state,medium,ignore,no,yes,maybe,editor_or_agent_tree,Alto volumen bajo .claude
.claude/worktrees/crazy-gagarin/06_Assets/v5_Backgrounds_Elements/FG_Element_Brackets_Policy_05.png,IDE/agent state,medium,ignore,no,yes,maybe,editor_or_agent_tree,Alto volumen bajo .claude
.claude/worktrees/crazy-gagarin/06_Assets/v5_Backgrounds_Elements/FG_Element_Divider_Dots_Cyan_02.png,IDE/agent state,medium,ignore,no,yes,maybe,editor_or_agent_tree,Alto volumen bajo .claude
.claude/worktrees/crazy-gagarin/06_Assets/v5_Backgrounds_Elements/FG_Element_KeywordPill_Acid_10.png,IDE/agent state,medium,ignore,no,yes,maybe,editor_or_agent_tree,Alto volumen bajo .claude
.claude/worktrees/crazy-gagarin/06_Assets/v5_Backgrounds_Elements/FG_Element_KeywordPill_Cyan_08.png,IDE/agent state,medium,ignore,no,yes,maybe,editor_or_agent_tree,Alto volumen bajo .claude
.claude/worktrees/crazy-gagarin/06_Assets/v5_Backgrounds_Elements/FG_Element_KeywordPill_Magenta_09.png,IDE/agent state,medium,ignore,no,yes,maybe,editor_or_agent_tree,Alto volumen bajo .claude
.claude/worktrees/crazy-gagarin/06_Assets/v5_Backgrounds_Elements/FG_Element_KeywordPill_Policy_11.png,IDE/agent state,medium,ignore,no,yes,maybe,editor_or_agent_tree,Alto volumen bajo .claude
.claude/worktrees/crazy-gagarin/06_Assets/v5_Backgrounds_Elements/FG_Element_Line_Cyan_Long_01.png,IDE/agent state,medium,ignore,no,yes,maybe,editor_or_agent_tree,Alto volumen bajo .claude
.claude/worktrees/crazy-gagarin/06_Assets/v5_Backgrounds_Elements/FG_Element_MapFrame_Cyan_14.png,IDE/agent state,medium,ignore,no,yes,maybe,editor_or_agent_tree,Alto volumen bajo .claude
.claude/worktrees/crazy-gagarin/06_Assets/v5_Backgrounds_Elements/FG_Element_MetadataBar_Dark_Cyan_06.png,IDE/agent state,medium,ignore,no,yes,maybe,editor_or_agent_tree,Alto volumen bajo .claude
.claude/worktrees/crazy-gagarin/06_Assets/v5_Backgrounds_Elements/FG_Element_MetadataBar_Dark_Neutral_07.png,IDE/agent state,medium,ignore,no,yes,maybe,editor_or_agent_tree,Alto volumen bajo .claude
.claude/worktrees/crazy-gagarin/06_Assets/v5_Backgrounds_Elements/FG_Element_Node_Cyan_03.png,IDE/agent state,medium,ignore,no,yes,maybe,editor_or_agent_tree,Alto volumen bajo .claude
.claude/worktrees/crazy-gagarin/06_Assets/v5_Backgrounds_Elements/FG_Element_PhotoFrame_Cyan_12.png,IDE/agent state,medium,ignore,no,yes,maybe,editor_or_agent_tree,Alto volumen bajo .claude
.claude/worktrees/crazy-gagarin/06_Assets/v5_Backgrounds_Elements/FG_Element_PhotoFrame_Policy_15.png,IDE/agent state,medium,ignore,no,yes,maybe,editor_or_agent_tree,Alto volumen bajo .claude
.claude/worktrees/crazy-gagarin/06_Assets/v5_Backgrounds_Elements/FG_Element_QuoteFrame_Cyan_13.png,IDE/agent state,medium,ignore,no,yes,maybe,editor_or_agent_tree,Alto volumen bajo .claude
.claude/worktrees/crazy-gagarin/06_Assets/v5_Backgrounds_Elements/README_Activos_v5.md,IDE/agent state,medium,ignore,no,yes,maybe,editor_or_agent_tree,Alto volumen bajo .claude
.claude/worktrees/crazy-gagarin/06_Assets/v6_Mockups/FG_Mockup_Instagram_Profile_v1.png,IDE/agent state,medium,ignore,no,yes,maybe,editor_or_agent_tree,Alto volumen bajo .claude
.claude/worktrees/crazy-gagarin/06_Assets/v6_Mockups/FG_Mockup_Reels_Carousel_v1.png,IDE/agent state,medium,ignore,no,yes,maybe,editor_or_agent_tree,Alto volumen bajo .claude
.claude/worktrees/crazy-gagarin/06_Assets/v6_Mockups/FG_Mockup_System_Review_Board_v1.png,IDE/agent state,medium,ignore,no,yes,maybe,editor_or_agent_tree,Alto volumen bajo .claude
.claude/worktrees/crazy-gagarin/06_Assets/v6_Mockups/FG_Mockup_X_Profile_v1.png,IDE/agent state,medium,ignore,no,yes,maybe,editor_or_agent_tree,Alto volumen bajo .claude
.claude/worktrees/crazy-gagarin/06_Assets/v6_Mockups/FG_Mockup_YouTube_Channel_v1.png,IDE/agent state,medium,ignore,no,yes,maybe,editor_or_agent_tree,Alto volumen bajo .claude
.claude/worktrees/crazy-gagarin/06_Assets/v6_Mockups/README_Activos_v6.md,IDE/agent state,medium,ignore,no,yes,maybe,editor_or_agent_tree,Alto volumen bajo .claude
.claude/worktrees/crazy-gagarin/07_Operaciones/CHECKPOINT_E2E_INTEGRATION_2026-04-05.md,IDE/agent state,medium,ignore,no,yes,maybe,editor_or_agent_tree,Alto volumen bajo .claude
.claude/worktrees/crazy-gagarin/07_Operaciones/CHECKPOINT_HARDENING_SECRETS_2026-04-05.md,IDE/agent state,medium,ignore,no,yes,maybe,editor_or_agent_tree,Alto volumen bajo .claude
.claude/worktrees/crazy-gagarin/07_Operaciones/CHECKPOINT_LOCAL_MVP_VERIFICATION_2026-04-05.md,IDE/agent state,medium,ignore,no,yes,maybe,editor_or_agent_tree,Alto volumen bajo .claude
.claude/worktrees/crazy-gagarin/07_Operaciones/CHECKPOINT_N8N_CRITICAL_CLOUD_2026-04-05.md,IDE/agent state,medium,ignore,no,yes,maybe,editor_or_agent_tree,Alto volumen bajo .claude
.claude/worktrees/crazy-gagarin/07_Operaciones/CHECKPOINT_PUBLISHING_SYSTEM_CORRECTION_2026-04-05.md,IDE/agent state,medium,ignore,no,yes,maybe,editor_or_agent_tree,Alto volumen bajo .claude
.claude/worktrees/crazy-gagarin/07_Operaciones/CHECKPOINT_THUMBNAIL_FLOW_VALIDATED_2026-04-05.md,IDE/agent state,medium,ignore,no,yes,maybe,editor_or_agent_tree,Alto volumen bajo .claude
.claude/worktrees/crazy-gagarin/07_Operaciones/Checkpoint_Automation_Setup.md,IDE/agent state,medium,ignore,no,yes,maybe,editor_or_agent_tree,Alto volumen bajo .claude
.claude/worktrees/crazy-gagarin/07_Operaciones/Checkpoint_Review_Protocol.md,IDE/agent state,medium,ignore,no,yes,maybe,editor_or_agent_tree,Alto volumen bajo .claude
.claude/worktrees/crazy-gagarin/07_Operaciones/ESTRATEGIA_PUBLICACION_APIs.md,IDE/agent state,medium,ignore,no,yes,maybe,editor_or_agent_tree,Alto volumen bajo .claude
.claude/worktrees/crazy-gagarin/07_Operaciones/FG_FASE1_AUDIT_2026-04-02.md,IDE/agent state,medium,ignore,no,yes,maybe,editor_or_agent_tree,Alto volumen bajo .claude
.claude/worktrees/crazy-gagarin/07_Operaciones/FG_Guia_Creacion_Cuentas.docx,IDE/agent state,medium,ignore,no,yes,maybe,editor_or_agent_tree,Alto volumen bajo .claude
.claude/worktrees/crazy-gagarin/07_Operaciones/FG_Operations_Log.md,IDE/agent state,medium,ignore,no,yes,maybe,editor_or_agent_tree,Alto volumen bajo .claude
.claude/worktrees/crazy-gagarin/07_Operaciones/FG_n8n_Deployment_Summary.md,IDE/agent state,medium,ignore,no,yes,maybe,editor_or_agent_tree,Alto volumen bajo .claude
.claude/worktrees/crazy-gagarin/07_Operaciones/Free_Domain_EUorg_Vercel_Setup.md,IDE/agent state,medium,ignore,no,yes,maybe,editor_or_agent_tree,Alto volumen bajo .claude
.claude/worktrees/crazy-gagarin/07_Operaciones/INSTAGRAM_Preflight_Report_2026-04-01.md,IDE/agent state,medium,ignore,no,yes,maybe,editor_or_agent_tree,Alto volumen bajo .claude
.claude/worktrees/crazy-gagarin/07_Operaciones/INSTAGRAM_Preflight_Report_2026-04-02.md,IDE/agent state,medium,ignore,no,yes,maybe,editor_or_agent_tree,Alto volumen bajo .claude
.claude/worktrees/crazy-gagarin/07_Operaciones/INSTAGRAM_Setup_Checklist.md,IDE/agent state,medium,ignore,no,yes,maybe,editor_or_agent_tree,Alto volumen bajo .claude
.claude/worktrees/crazy-gagarin/07_Operaciones/INSTAGRAM_Status_Report.md,IDE/agent state,medium,ignore,no,yes,maybe,editor_or_agent_tree,Alto volumen bajo .claude
.claude/worktrees/crazy-gagarin/07_Operaciones/LINKEDIN_Preflight_Report_2026-04-01.md,IDE/agent state,medium,ignore,no,yes,maybe,editor_or_agent_tree,Alto volumen bajo .claude
.claude/worktrees/crazy-gagarin/07_Operaciones/LINKEDIN_Preflight_Report_2026-04-02.md,IDE/agent state,medium,ignore,no,yes,maybe,editor_or_agent_tree,Alto volumen bajo .claude
.claude/worktrees/crazy-gagarin/07_Operaciones/LINKEDIN_Setup_Checklist.md,IDE/agent state,medium,ignore,no,yes,maybe,editor_or_agent_tree,Alto volumen bajo .claude
.claude/worktrees/crazy-gagarin/07_Operaciones/LINKEDIN_Status_Report.md,IDE/agent state,medium,ignore,no,yes,maybe,editor_or_agent_tree,Alto volumen bajo .claude
.claude/worktrees/crazy-gagarin/07_Operaciones/LINKEDIN_Test_Run_001.md,IDE/agent state,medium,ignore,no,yes,maybe,editor_or_agent_tree,Alto volumen bajo .claude
.claude/worktrees/crazy-gagarin/07_Operaciones/LOCAL_CONTROL_PLANE.md,IDE/agent state,medium,ignore,no,yes,maybe,editor_or_agent_tree,Alto volumen bajo .claude
.claude/worktrees/crazy-gagarin/07_Operaciones/MAYA_HOST_Render_Pack_2026-04-03.md,IDE/agent state,medium,ignore,no,yes,maybe,editor_or_agent_tree,Alto volumen bajo .claude
.claude/worktrees/crazy-gagarin/07_Operaciones/N8N_Credential_Runbook_2026-04-02.md,IDE/agent state,medium,ignore,no,yes,maybe,editor_or_agent_tree,Alto volumen bajo .claude
.claude/worktrees/crazy-gagarin/07_Operaciones/N8N_Social_Blockers_2026-04-03.md,IDE/agent state,medium,ignore,no,yes,maybe,editor_or_agent_tree,Alto volumen bajo .claude
.claude/worktrees/crazy-gagarin/07_Operaciones/PATCH_NOTES_2026-04-03.md,IDE/agent state,medium,ignore,no,yes,maybe,editor_or_agent_tree,Alto volumen bajo .claude
.claude/worktrees/crazy-gagarin/07_Operaciones/PATCH_NOTES_2026-04-04.md,IDE/agent state,medium,ignore,no,yes,maybe,editor_or_agent_tree,Alto volumen bajo .claude
.claude/worktrees/crazy-gagarin/07_Operaciones/PATCH_NOTES_2026-04-04_1924.md,IDE/agent state,medium,ignore,no,yes,maybe,editor_or_agent_tree,Alto volumen bajo .claude
.claude/worktrees/crazy-gagarin/07_Operaciones/PLATFORM_READINESS_MATRIX.md,IDE/agent state,medium,ignore,no,yes,maybe,editor_or_agent_tree,Alto volumen bajo .claude
.claude/worktrees/crazy-gagarin/07_Operaciones/PLATFORM_TEST_START_CHECKLIST_2026-04-02.md,IDE/agent state,medium,ignore,no,yes,maybe,editor_or_agent_tree,Alto volumen bajo .claude
.claude/worktrees/crazy-gagarin/07_Operaciones/PLATFORM_WEB_AUDIT_AND_POST_TEST_READY_2026-04-02.md,IDE/agent state,medium,ignore,no,yes,maybe,editor_or_agent_tree,Alto volumen bajo .claude
.claude/worktrees/crazy-gagarin/07_Operaciones/PUBLISHING_CONTRACT.md,IDE/agent state,medium,ignore,no,yes,maybe,editor_or_agent_tree,Alto volumen bajo .claude
.claude/worktrees/crazy-gagarin/07_Operaciones/Podcast_Distribution_Matrix_RSScom.md,IDE/agent state,medium,ignore,no,yes,maybe,editor_or_agent_tree,Alto volumen bajo .claude
.claude/worktrees/crazy-gagarin/07_Operaciones/Podcast_Prelaunch_Status_2026-04-03.md,IDE/agent state,medium,ignore,no,yes,maybe,editor_or_agent_tree,Alto volumen bajo .claude
.claude/worktrees/crazy-gagarin/07_Operaciones/REPORTE_CORRECCION_FINAL_CANONICAL.md,IDE/agent state,medium,ignore,no,yes,maybe,editor_or_agent_tree,Alto volumen bajo .claude
.claude/worktrees/crazy-gagarin/07_Operaciones/RESUMEN_JORNADA_2026-04-04.md,IDE/agent state,medium,ignore,no,yes,maybe,editor_or_agent_tree,Alto volumen bajo .claude
.claude/worktrees/crazy-gagarin/07_Operaciones/RSScom_Launch_Checklist.md,IDE/agent state,medium,ignore,no,yes,maybe,editor_or_agent_tree,Alto volumen bajo .claude
.claude/worktrees/crazy-gagarin/07_Operaciones/RSScom_Podcast_Setup.md,IDE/agent state,medium,ignore,no,yes,maybe,editor_or_agent_tree,Alto volumen bajo .claude
.claude/worktrees/crazy-gagarin/07_Operaciones/SECRETS_STATUS.md,IDE/agent state,medium,ignore,no,yes,maybe,editor_or_agent_tree,Alto volumen bajo .claude
.claude/worktrees/crazy-gagarin/07_Operaciones/SOCIAL_PUBLISH_STATUS_2026-04-03.md,IDE/agent state,medium,ignore,no,yes,maybe,editor_or_agent_tree,Alto volumen bajo .claude
.claude/worktrees/crazy-gagarin/07_Operaciones/TIKTOK_Preflight_Report_2026-04-02.md,IDE/agent state,medium,ignore,no,yes,maybe,editor_or_agent_tree,Alto volumen bajo .claude
.claude/worktrees/crazy-gagarin/07_Operaciones/TIKTOK_Setup_Checklist.md,IDE/agent state,medium,ignore,no,yes,maybe,editor_or_agent_tree,Alto volumen bajo .claude
.claude/worktrees/crazy-gagarin/07_Operaciones/TIKTOK_Status_Report.md,IDE/agent state,medium,ignore,no,yes,maybe,editor_or_agent_tree,Alto volumen bajo .claude
.claude/worktrees/crazy-gagarin/07_Operaciones/X_Setup_Checklist.md,IDE/agent state,medium,ignore,no,yes,maybe,editor_or_agent_tree,Alto volumen bajo .claude
.claude/worktrees/crazy-gagarin/07_Operaciones/X_Status_Report.md,IDE/agent state,medium,ignore,no,yes,maybe,editor_or_agent_tree,Alto volumen bajo .claude
.claude/worktrees/crazy-gagarin/07_Operaciones/YOUTUBE_Preflight_Report_2026-04-02.md,IDE/agent state,medium,ignore,no,yes,maybe,editor_or_agent_tree,Alto volumen bajo .claude
.claude/worktrees/crazy-gagarin/07_Operaciones/YOUTUBE_Setup_Checklist.md,IDE/agent state,medium,ignore,no,yes,maybe,editor_or_agent_tree,Alto volumen bajo .claude
.claude/worktrees/crazy-gagarin/07_Operaciones/YOUTUBE_Status_Report.md,IDE/agent state,medium,ignore,no,yes,maybe,editor_or_agent_tree,Alto volumen bajo .claude
.claude/worktrees/crazy-gagarin/08_n8n/.env.cloud.example,IDE/agent state,medium,ignore,no,yes,maybe,editor_or_agent_tree,Alto volumen bajo .claude
.claude/worktrees/crazy-gagarin/08_n8n/.env.example,ops legítimo,low,review_template_commit_maybe,maybe,no,no,env_template_path,Validar fuera de secretos antes de commit
.claude/worktrees/crazy-gagarin/08_n8n/.env.podcast.example,IDE/agent state,medium,ignore,no,yes,maybe,editor_or_agent_tree,Alto volumen bajo .claude
.claude/worktrees/crazy-gagarin/08_n8n/CONFIGURAR_TELEGRAM.md,IDE/agent state,medium,ignore,no,yes,maybe,editor_or_agent_tree,Alto volumen bajo .claude
.claude/worktrees/crazy-gagarin/08_n8n/CONFIGURAR_X_API_N8N.md,IDE/agent state,medium,ignore,no,yes,maybe,editor_or_agent_tree,Alto volumen bajo .claude
.claude/worktrees/crazy-gagarin/08_n8n/CREDENCIALES_N8N_CLOUD.md,IDE/agent state,medium,ignore,no,yes,maybe,editor_or_agent_tree,Alto volumen bajo .claude
.claude/worktrees/crazy-gagarin/08_n8n/N8N_MIGRATION_SPEC.md,IDE/agent state,medium,ignore,no,yes,maybe,editor_or_agent_tree,Alto volumen bajo .claude
.claude/worktrees/crazy-gagarin/08_n8n/PROMPT_CLAUDE_FIX_JSON.md,IDE/agent state,medium,ignore,no,yes,maybe,editor_or_agent_tree,Alto volumen bajo .claude
.claude/worktrees/crazy-gagarin/08_n8n/PROMPT_CLAUDE_GITHUB_ERROR.md,IDE/agent state,medium,ignore,no,yes,maybe,editor_or_agent_tree,Alto volumen bajo .claude
